gbifID,species,taxonKey,decimalLatitude,decimalLongitude,year,country,datasetKey,basisOfRecord,coordinateUncertaintyInMeters
5830109348,Canis lupus,5219173,61.269934,10.219672,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109350,Canis lupus,5219173,61.266404,10.22135,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109356,Canis lupus,5219173,61.271394,10.229969,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109623,Canis lupus,5219173,61.27178,10.216701,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109624,Canis lupus,5219173,61.271873,10.216518,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830109639,Canis lupus,5219173,61.270671,10.219411,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830110943,Canis lupus,5219173,59.720032,11.139566,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830110945,Canis lupus,5219173,59.720042,11.139583,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830110946,Canis lupus,5219173,59.719997,11.139588,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830110947,Canis lupus,5219173,59.720034,11.139619,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830110948,Canis lupus,5219173,59.720006,11.139587,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
4870437314,Canis lupus,5219173,63.165319,9.894052,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
4899495304,Canis lupus,5219173,69.462607,30.072202,2024,Norway,9ea87732-b88e-488d-a02b-3dc6e9b885e0,HUMAN_OBSERVATION,
5830022502,Canis lupus,5219173,61.404836,9.366165,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022520,Canis lupus,5219173,61.402224,9.368289,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022522,Canis lupus,5219173,61.41728,9.346351,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022523,Canis lupus,5219173,61.417289,9.34635,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022542,Canis lupus,5219173,61.121242,9.355209,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022543,Canis lupus,5219173,61.220551,9.331122,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022544,Canis lupus,5219173,61.121278,9.351556,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022580,Canis lupus,5219173,61.417289,9.34635,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022582,Canis lupus,5219173,61.417279,9.346332,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022587,Canis lupus,5219173,61.404023,9.359815,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022650,Canis lupus,5219173,60.547781,10.950003,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022693,Canis lupus,5219173,61.218424,9.313698,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
5830022717,Canis lupus,5219173,61.417289,9.346368,2024,Norway,3b45d150-bb41-488d-a438-9e7ffb3c6101,HUMAN_OBSERVATION,
