gbifID,species,taxonKey,decimalLatitude,decimalLongitude,year,country,datasetKey,basisOfRecord,coordinateUncertaintyInMeters
4921441174,Alces alces,2440940,69.679545,18.772374,2024,Norway,50c9509d-22c7-4a22-a47d-8c48425ef4a7,HUMAN_OBSERVATION,61.0
4930119553,Alces alces,2440940,69.123845,18.711189,2024,Norway,b124e1e0-4755-430f-9eab-894f25a9b59c,HUMAN_OBSERVATION,200.0
4957436330,Alces alces,2440940,69.124463,18.709431,2024,Norway,8a863029-f435-446a-821e-275f4f641165,HUMAN_OBSERVATION,100.0
4985022032,Alces alces,2440940,60.858203,10.991231,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985033224,Alces alces,2440940,68.654453,15.564144,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985068509,Alces alces,2440940,59.736871,11.635923,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985068557,Alces alces,2440940,69.277578,19.214051,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985068813,Alces alces,2440940,60.096191,10.228551,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985068950,Alces alces,2440940,60.313963,11.999011,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985071239,Alces alces,2440940,68.766154,16.54358,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985072225,Alces alces,2440940,69.152915,18.170666,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985074163,Alces alces,2440940,66.981178,14.792167,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985074797,Alces alces,2440940,60.096191,10.228551,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985079743,Alces alces,2440940,60.001612,11.392943,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985080382,Alces alces,2440940,68.519237,17.482787,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985080850,Alces alces,2440940,68.502686,14.877959,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985081583,Alces alces,2440940,66.492134,13.298177,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985082935,Alces alces,2440940,59.726819,10.999425,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985083575,Alces alces,2440940,60.86456,11.165201,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985087509,Alces alces,2440940,66.908308,13.647809,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985087954,Alces alces,2440940,60.2026,12.01369,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985090784,Alces alces,2440940,60.120488,10.365816,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985091122,Alces alces,2440940,60.660035,11.180473,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985093736,Alces alces,2440940,59.916517,12.035975,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985095998,Alces alces,2440940,67.390867,15.661178,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985096456,Alces alces,2440940,65.891813,13.843422,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985096551,Alces alces,2440940,62.282882,11.73994,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985096611,Alces alces,2440940,68.678075,16.587444,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985097465,Alces alces,2440940,68.568465,16.411289,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985097506,Alces alces,2440940,63.348496,10.281317,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985097608,Alces alces,2440940,60.876561,10.942766,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985097699,Alces alces,2440940,66.464031,13.171348,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985100340,Alces alces,2440940,63.258219,8.387816,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985101556,Alces alces,2440940,60.62006,8.195526,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985102541,Alces alces,2440940,59.966482,10.478088,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985102983,Alces alces,2440940,59.547167,8.612677,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985103389,Alces alces,2440940,67.767034,15.143139,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985103855,Alces alces,2440940,60.206577,11.641541,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985105090,Alces alces,2440940,60.870543,10.972516,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985105368,Alces alces,2440940,61.857723,8.453937,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985106986,Alces alces,2440940,60.693035,10.351617,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985107868,Alces alces,2440940,64.633642,12.314066,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985111827,Alces alces,2440940,68.335767,15.628336,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985113108,Alces alces,2440940,63.337191,10.570994,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985113987,Alces alces,2440940,60.934049,11.670064,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985115193,Alces alces,2440940,63.245143,11.097162,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985115664,Alces alces,2440940,60.863993,10.883987,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
4985116115,Alces alces,2440940,69.956086,19.187634,2024,Norway,e9a67463-71be-473f-8083-0625355bd445,HUMAN_OBSERVATION,
